Date,Price,Open,High,Low,Vol.,Change %,Change
15-Nov-17,"2,564.62","2,569.45","2,572.84","2,557.45",0,-0.55,-0.005525676
14-Nov-17,"2,578.87","2,577.75","2,579.66","2,566.56",0,-0.23,-0.002309621
13-Nov-17,"2,584.84","2,576.53","2,587.66","2,574.48",0,0.1,0.000983619
10-Nov-17,"2,582.30","2,580.18","2,583.81","2,575.57",0,-0.09,-0.000897617
9-Nov-17,"2,584.62","2,584.00","2,586.50","2,566.33",0,-0.38,-0.003761978
8-Nov-17,"2,594.38","2,588.71","2,595.47","2,585.02",0,0.14,0.001443659
7-Nov-17,"2,590.64","2,592.11","2,597.02","2,584.35",0,-0.02,-0.000189107
6-Nov-17,"2,591.13","2,587.47","2,593.38","2,585.66",0,0.13,0.001271331
3-Nov-17,"2,587.84","2,581.93","2,588.42","2,576.77",0,0.31,0.003097079
2-Nov-17,"2,579.85","2,579.46","2,581.11","2,566.17",0,0.02,0.00018997
1-Nov-17,"2,579.36","2,583.21","2,588.40","2,574.92",0,0.16,0.001592072
31-Oct-17,"2,575.26","2,575.99","2,578.29","2,572.15",0,0.09,0.000944485
30-Oct-17,"2,572.83","2,577.75","2,580.03","2,568.25",0,-0.32,-0.003192474
27-Oct-17,"2,581.07","2,570.26","2,582.98","2,565.94",0,0.81,0.008072957
26-Oct-17,"2,560.40","2,560.08","2,567.07","2,559.80",0,0.13,0.001270946
25-Oct-17,"2,557.15","2,566.52","2,567.40","2,544.00",0,-0.47,-0.004663057
24-Oct-17,"2,569.13","2,568.66","2,572.18","2,565.58",0,0.16,0.001617946
23-Oct-17,"2,564.98","2,578.08","2,578.29","2,564.33",0,-0.4,-0.003972492
20-Oct-17,"2,575.21","2,567.56","2,575.44","2,567.56",0,0.51,0.005116896
19-Oct-17,"2,562.10","2,553.39","2,562.36","2,547.92",0,0.03,0.000327964
18-Oct-17,"2,561.26","2,562.87","2,564.11","2,559.67",0,0.07,0.000742373
17-Oct-17,"2,559.36","2,557.17","2,559.71","2,554.69",0,0.07,0.000672495
16-Oct-17,"2,557.64","2,555.57","2,559.47","2,552.64",0,0.18,0.001750765
13-Oct-17,"2,553.17","2,555.66","2,557.65","2,552.09",0,0.09,0.000878111
12-Oct-17,"2,550.93","2,552.88","2,555.33","2,548.31",0,-0.17,-0.00168673
11-Oct-17,"2,555.24","2,550.62","2,555.24","2,547.95",0,0.18,0.001803469
10-Oct-17,"2,550.64","2,549.99","2,555.23","2,544.86",0,0.23,0.002322447
9-Oct-17,"2,544.73","2,551.39","2,551.82","2,541.60",0,-0.18,-0.001804396
6-Oct-17,"2,549.33","2,547.44","2,549.41","2,543.79",0,-0.11,-0.001073638
5-Oct-17,"2,552.07","2,540.86","2,552.51","2,540.02",0,0.56,0.005646757
4-Oct-17,"2,537.74","2,533.48","2,540.53","2,531.80",0,0.12,0.001246755
3-Oct-17,"2,534.58","2,530.34","2,535.13","2,528.85",0,0.22,0.002158854
2-Oct-17,"2,529.12","2,521.20","2,529.23","2,520.40",0,0.39,0.003874
29-Sep-17,"2,519.36","2,509.96","2,519.44","2,507.99",0,0.37,0.003705091
28-Sep-17,"2,510.06","2,503.41","2,510.81","2,502.93",0,0.12,0.001204608
27-Sep-17,"2,507.04","2,503.30","2,511.75","2,495.91",0,0.41,0.004085164
26-Sep-17,"2,496.84","2,501.04","2,503.51","2,495.12",0,0.01,7.20963E-05
25-Sep-17,"2,496.66","2,499.39","2,502.54","2,488.03",0,-0.22,-0.002222027
22-Sep-17,"2,502.22","2,497.26","2,503.47","2,496.54",0,0.06,0.000647845
21-Sep-17,"2,500.60","2,507.16","2,507.16","2,499.00",0,-0.3,-0.003045961
20-Sep-17,"2,508.24","2,506.84","2,508.85","2,496.67",0,0.06,0.000634313
19-Sep-17,"2,506.65","2,506.29","2,507.84","2,503.19",0,0.11,0.001110281
18-Sep-17,"2,503.87","2,502.51","2,508.32","2,499.92",0,0.15,0.001455866
15-Sep-17,"2,500.23","2,495.67","2,500.23","2,493.16",0,0.18,0.001847236
14-Sep-17,"2,495.62","2,494.56","2,498.43","2,491.35",0,-0.11,-0.001100718
13-Sep-17,"2,498.37","2,493.89","2,498.37","2,492.14",0,0.08,0.000757066
12-Sep-17,"2,496.48","2,491.94","2,496.77","2,490.37",0,0.34,0.003363999
11-Sep-17,"2,488.11","2,474.52","2,488.95","2,474.52",0,1.08,0.010839228
8-Sep-17,"2,461.43","2,462.25","2,467.11","2,459.40",0,-0.15,-0.001488783
7-Sep-17,"2,465.10","2,468.06","2,468.62","2,460.29",0,-0.02,-0.00017846
6-Sep-17,"2,465.54","2,463.83","2,469.64","2,459.20",0,0.31,0.003128751
5-Sep-17,"2,457.85","2,470.35","2,471.97","2,446.55",0,-0.76,-0.007550827
1-Sep-17,"2,476.55","2,474.42","2,480.38","2,473.85",0,0.2,0.001982481
31-Aug-17,"2,471.65","2,462.65","2,475.01","2,462.65",0,0.57,0.005721052
30-Aug-17,"2,457.59","2,446.06","2,460.31","2,443.77",0,0.46,0.004615133
29-Aug-17,"2,446.30","2,431.94","2,449.19","2,428.20",0,0.08,0.000842798
28-Aug-17,"2,444.24","2,447.35","2,449.12","2,439.03",0,0.05,0.000487096
25-Aug-17,"2,443.05","2,444.72","2,453.96","2,442.22",0,0.17,0.001672837
24-Aug-17,"2,438.97","2,447.91","2,450.39","2,436.19",0,-0.21,-0.002074434
23-Aug-17,"2,444.04","2,444.88","2,448.91","2,441.42",0,-0.35,-0.003453605
22-Aug-17,"2,452.51","2,433.75","2,454.77","2,433.67",0,0.99,0.009940825
21-Aug-17,"2,428.37","2,425.50","2,430.58","2,417.35",0,0.12,0.001162623
18-Aug-17,"2,425.55","2,427.64","2,440.27","2,420.69",0,-0.18,-0.001835383
17-Aug-17,"2,430.01","2,462.95","2,465.02","2,430.01",0,-1.54,-0.015436913
16-Aug-17,"2,468.11","2,468.63","2,474.93","2,463.86",0,0.14,0.001420103
15-Aug-17,"2,464.61","2,468.66","2,468.90","2,461.61",0,-0.05,-0.000498816
14-Aug-17,"2,465.84","2,454.96","2,468.22","2,454.96",0,1,0.010043747
11-Aug-17,"2,441.32","2,441.04","2,448.09","2,437.85",0,0.13,0.001275526
10-Aug-17,"2,438.21","2,465.38","2,465.38","2,437.75",0,-1.45,-0.014474418
9-Aug-17,"2,474.02","2,465.35","2,474.41","2,462.08",0,-0.04,-0.000363648
8-Aug-17,"2,474.92","2,478.35","2,490.87","2,470.32",0,-0.24,-0.002414437
7-Aug-17,"2,480.91","2,477.14","2,480.95","2,475.88",0,0.16,0.001647267
4-Aug-17,"2,476.83","2,476.88","2,480.00","2,472.08",0,0.19,0.001889036
3-Aug-17,"2,472.16","2,476.03","2,476.03","2,468.85",0,-0.22,-0.002183591
2-Aug-17,"2,477.57","2,480.38","2,480.38","2,466.48",0,0.05,0.000492661
1-Aug-17,"2,476.35","2,477.10","2,478.51","2,471.14",0,0.24,0.002449095
31-Jul-17,"2,470.30","2,475.94","2,477.96","2,468.53",0,-0.07,-0.000728126
28-Jul-17,"2,472.10","2,469.12","2,473.53","2,464.66",0,-0.13,-0.001341187
27-Jul-17,"2,475.42","2,482.76","2,484.04","2,459.93",0,-0.1,-0.000972625
26-Jul-17,"2,477.83","2,479.97","2,481.69","2,474.94",0,0.03,0.000282585
25-Jul-17,"2,477.13","2,477.88","2,481.24","2,474.91",0,0.29,0.002923183
24-Jul-17,"2,469.91","2,472.04","2,473.10","2,466.32",0,-0.11,-0.001063683
21-Jul-17,"2,472.54","2,467.40","2,472.54","2,465.06",0,-0.04,-0.000367907
20-Jul-17,"2,473.45","2,475.56","2,477.62","2,468.43",0,-0.02,-0.000153608
19-Jul-17,"2,473.83","2,463.85","2,473.83","2,463.85",0,0.54,0.005372651
18-Jul-17,"2,460.61","2,455.88","2,460.92","2,450.34",0,0.06,0.00059777
17-Jul-17,"2,459.14","2,459.50","2,462.82","2,457.16",0,-0.01,-5.28612E-05
14-Jul-17,"2,459.27","2,449.16","2,463.54","2,446.69",0,0.47,0.004673527
13-Jul-17,"2,447.83","2,444.99","2,449.32","2,441.69",0,0.19,0.001874552
12-Jul-17,"2,443.25","2,435.75","2,445.76","2,435.75",0,0.73,0.00730562
11-Jul-17,"2,425.53","2,427.35","2,429.30","2,412.79",0,-0.08,-0.000782721
10-Jul-17,"2,427.43","2,424.51","2,432.00","2,422.27",0,0.09,0.000927766
7-Jul-17,"2,425.18","2,413.52","2,426.92","2,413.52",0,0.64,0.006403154
6-Jul-17,"2,409.75","2,423.44","2,424.28","2,407.70",0,-0.94,-0.009368808
5-Jul-17,"2,432.54","2,430.78","2,434.90","2,422.05",0,0.15,0.001453267
3-Jul-17,"2,429.01","2,431.39","2,439.17","2,428.69",0,0.23,0.002310793
30-Jun-17,"2,423.41","2,429.20","2,432.71","2,421.65",0,0.15,0.001533248
29-Jun-17,"2,419.70","2,442.38","2,442.73","2,405.70",0,-0.86,-0.008600027
28-Jun-17,"2,440.69","2,428.70","2,442.97","2,428.02",0,0.88,0.008808042
27-Jun-17,"2,419.38","2,436.34","2,440.15","2,419.38",0,-0.81,-0.008072749
26-Jun-17,"2,439.07","2,443.32","2,450.42","2,437.03",0,0.03,0.000315794
23-Jun-17,"2,438.30","2,434.65","2,441.40","2,431.11",0,0.16,0.001560895
22-Jun-17,"2,434.50","2,437.40","2,441.62","2,433.27",0,-0.05,-0.000455738
21-Jun-17,"2,435.61","2,439.31","2,442.23","2,430.74",0,-0.06,-0.000582676
20-Jun-17,"2,437.03","2,450.66","2,450.66","2,436.60",0,-0.67,-0.006696665
19-Jun-17,"2,453.46","2,442.55","2,453.82","2,441.79",0,0.83,0.008347204
16-Jun-17,"2,433.15","2,431.24","2,433.15","2,422.88",0,0.03,0.000283663
15-Jun-17,"2,432.46","2,424.14","2,433.95","2,418.53",0,-0.22,-0.002239614
14-Jun-17,"2,437.92","2,443.75","2,443.75","2,428.34",0,-0.1,-0.000995759
13-Jun-17,"2,440.35","2,434.15","2,441.49","2,431.28",0,0.45,0.004511421
12-Jun-17,"2,429.39","2,425.88","2,430.38","2,419.97",0,-0.1,-0.000978711
9-Jun-17,"2,431.77","2,436.39","2,446.20","2,415.70",0,-0.08,-0.000829981
8-Jun-17,"2,433.79","2,434.27","2,439.27","2,427.94",0,0.03,0.000267145
7-Jun-17,"2,433.14","2,432.03","2,435.28","2,424.75",0,0.16,0.001568334
6-Jun-17,"2,429.33","2,431.92","2,436.21","2,428.12",0,-0.28,-0.002779032
5-Jun-17,"2,436.10","2,437.83","2,439.55","2,434.32",0,-0.12,-0.001217677
2-Jun-17,"2,439.07","2,431.28","2,440.23","2,427.71",0,0.37,0.003707727
1-Jun-17,"2,430.06","2,415.65","2,430.06","2,413.54",0,0.76,0.007571109
31-May-17,"2,411.80","2,415.63","2,415.99","2,403.59",0,-0.05,-0.000460025
30-May-17,"2,412.91","2,411.67","2,415.26","2,409.43",0,-0.12,-0.00120456
26-May-17,"2,415.82","2,414.50","2,416.68","2,412.20",0,0.03,0.00031055
25-May-17,"2,415.07","2,409.54","2,418.71","2,408.01",0,0.44,0.004441875
24-May-17,"2,404.39","2,401.41","2,405.58","2,397.99",0,0.25,0.002489139
23-May-17,"2,398.42","2,397.04","2,400.85","2,393.88",0,0.18,0.001837913
22-May-17,"2,394.02","2,387.21","2,395.46","2,386.92",0,0.52,0.005160115
19-May-17,"2,381.73","2,371.37","2,389.06","2,370.43",0,0.68,0.006767496
18-May-17,"2,365.72","2,354.69","2,375.74","2,352.72",0,0.37,0.003686843
17-May-17,"2,357.03","2,382.95","2,384.87","2,356.21",0,-1.82,-0.018178259
16-May-17,"2,400.67","2,404.55","2,405.77","2,396.05",0,-0.07,-0.000686836
15-May-17,"2,402.32","2,393.98","2,404.05","2,393.94",0,0.48,0.004776444
12-May-17,"2,390.90","2,392.44","2,392.44","2,387.19",0,-0.15,-0.001478425
11-May-17,"2,394.44","2,394.84","2,395.72","2,381.74",0,-0.22,-0.002162833
10-May-17,"2,399.63","2,396.79","2,399.74","2,392.79",0,0.11,0.001130618
9-May-17,"2,396.92","2,401.58","2,403.87","2,392.44",0,-0.1,-0.001025265
8-May-17,"2,399.38","2,399.94","2,401.36","2,393.92",0,0,3.75111E-05
5-May-17,"2,399.29","2,392.37","2,399.29","2,389.38",0,0.41,0.004088687
4-May-17,"2,389.52","2,389.79","2,391.43","2,380.35",0,0.06,0.000582045
3-May-17,"2,388.13","2,386.50","2,389.82","2,379.75",0,-0.13,-0.001271344
2-May-17,"2,391.17","2,391.05","2,392.93","2,385.82",0,0.12,0.001189115
1-May-17,"2,388.33","2,388.50","2,394.49","2,384.83",0,0.17,0.001732237
28-Apr-17,"2,384.20","2,393.68","2,393.68","2,382.36",0,-0.19,-0.001913118
27-Apr-17,"2,388.77","2,389.70","2,392.10","2,382.68",0,0.06,0.000552891
26-Apr-17,"2,387.45","2,388.98","2,398.16","2,386.76",0,-0.05,-0.000485638
25-Apr-17,"2,388.61","2,381.51","2,392.48","2,381.15",0,0.61,0.006090601
24-Apr-17,"2,374.15","2,370.33","2,376.98","2,369.19",0,1.08,0.010840085
21-Apr-17,"2,348.69","2,354.74","2,356.18","2,344.51",0,-0.3,-0.003035011
20-Apr-17,"2,355.84","2,342.69","2,361.37","2,340.91",0,0.76,0.007557192
19-Apr-17,"2,338.17","2,346.79","2,352.63","2,335.05",0,-0.17,-0.001716342
18-Apr-17,"2,342.19","2,342.53","2,348.35","2,334.54",0,-0.29,-0.002903351
17-Apr-17,"2,349.01","2,332.62","2,349.14","2,332.51",0,0.86,0.008613324
13-Apr-17,"2,328.95","2,341.98","2,348.26","2,328.95",0,-0.68,-0.006814702
12-Apr-17,"2,344.93","2,352.15","2,352.72","2,341.18",0,-0.38,-0.00375991
11-Apr-17,"2,353.78","2,353.92","2,355.22","2,337.25",0,-0.14,-0.001433929
10-Apr-17,"2,357.16","2,357.16","2,366.37","2,351.50",0,0.07,0.00068774
7-Apr-17,"2,355.54","2,356.59","2,363.76","2,350.74",0,-0.08,-0.000827151
6-Apr-17,"2,357.49","2,353.79","2,364.16","2,348.90",0,0.19,0.001929493
5-Apr-17,"2,352.95","2,366.59","2,378.36","2,350.52",0,-0.31,-0.003054878
4-Apr-17,"2,360.16","2,354.76","2,360.53","2,350.72",0,0.06,0.000559597
3-Apr-17,"2,358.84","2,362.34","2,365.87","2,344.73",0,-0.16,-0.001642175
31-Mar-17,"2,362.72","2,364.82","2,370.35","2,362.60",0,-0.23,-0.00225501
30-Mar-17,"2,368.06","2,361.31","2,370.42","2,358.58",0,0.29,0.002935035
29-Mar-17,"2,361.13","2,356.54","2,363.36","2,352.94",0,0.11,0.001085403
28-Mar-17,"2,358.57","2,339.79","2,363.78","2,337.63",0,0.73,0.007251483
27-Mar-17,"2,341.59","2,329.11","2,344.90","2,322.25",0,-0.1,-0.001019633
24-Mar-17,"2,343.98","2,350.42","2,356.22","2,335.74",0,-0.08,-0.000844004
23-Mar-17,"2,345.96","2,345.97","2,358.92","2,342.13",0,-0.11,-0.001060274
22-Mar-17,"2,348.45","2,343.00","2,351.81","2,336.45",0,0.19,0.001889916
21-Mar-17,"2,344.02","2,379.32","2,381.93","2,341.90",0,-1.24,-0.012407993
20-Mar-17,"2,373.47","2,378.24","2,379.55","2,369.66",0,-0.2,-0.002009881
17-Mar-17,"2,378.25","2,383.71","2,385.71","2,377.64",0,-0.13,-0.001314364
16-Mar-17,"2,381.38","2,387.71","2,388.10","2,377.18",0,-0.16,-0.001626657
15-Mar-17,"2,385.26","2,370.34","2,390.01","2,368.94",0,0.84,0.008374728
14-Mar-17,"2,365.45","2,368.55","2,368.55","2,358.18",0,-0.34,-0.003379019
13-Mar-17,"2,373.47","2,371.56","2,374.42","2,368.52",0,0.04,0.000366686
10-Mar-17,"2,372.60","2,372.52","2,376.86","2,363.04",0,0.33,0.003268679
9-Mar-17,"2,364.87","2,363.49","2,369.08","2,354.54",0,0.08,0.000799837
8-Mar-17,"2,362.98","2,369.81","2,373.09","2,361.01",0,-0.23,-0.002284252
7-Mar-17,"2,368.39","2,370.74","2,375.12","2,365.51",0,-0.29,-0.002913304
6-Mar-17,"2,375.31","2,375.23","2,378.80","2,367.98",0,-0.33,-0.003277216
3-Mar-17,"2,383.12","2,380.92","2,383.89","2,375.39",0,0.05,0.000503795
2-Mar-17,"2,381.92","2,394.75","2,394.75","2,380.17",0,-0.59,-0.005859864
1-Mar-17,"2,395.96","2,380.13","2,400.98","2,380.13",0,1.37,0.013673825
28-Feb-17,"2,363.64","2,366.08","2,367.79","2,358.96",0,-0.26,-0.002578331
27-Feb-17,"2,369.75","2,365.23","2,371.54","2,361.87",0,0.1,0.00101802
24-Feb-17,"2,367.34","2,355.73","2,367.34","2,352.87",0,0.15,0.001493352
23-Feb-17,"2,363.81","2,367.50","2,368.26","2,355.09",0,0.04,0.000418991
22-Feb-17,"2,362.82","2,361.11","2,365.13","2,358.34",0,-0.11,-0.001082279
21-Feb-17,"2,365.38","2,354.91","2,366.71","2,354.91",0,0.6,0.006048078
17-Feb-17,"2,351.16","2,343.01","2,351.16","2,339.58",0,0.17,0.001678581
16-Feb-17,"2,347.22","2,349.64","2,351.31","2,338.87",0,-0.09,-0.000864106
15-Feb-17,"2,349.25","2,335.58","2,351.30","2,334.81",0,0.5,0.004992343
14-Feb-17,"2,337.58","2,326.12","2,337.58","2,322.17",0,0.4,0.004007302
13-Feb-17,"2,328.25","2,321.72","2,331.58","2,321.42",0,0.52,0.005245887
10-Feb-17,"2,316.10","2,312.27","2,319.23","2,311.10",0,0.36,0.003566059
9-Feb-17,"2,307.87","2,296.70","2,311.08","2,296.61",0,0.58,0.005752461
8-Feb-17,"2,294.67","2,289.55","2,295.91","2,285.38",0,0.07,0.000693391
7-Feb-17,"2,293.08","2,295.87","2,299.40","2,290.16",0,0.02,0.000226821
6-Feb-17,"2,292.56","2,294.28","2,296.18","2,288.57",0,-0.21,-0.002115416
3-Feb-17,"2,297.42","2,288.54","2,298.31","2,287.88",0,0.73,0.007264835
2-Feb-17,"2,280.85","2,276.69","2,283.97","2,271.65",0,0.06,0.000570288
1-Feb-17,"2,279.55","2,285.59","2,289.14","2,272.44",0,0.03,0.000298394
31-Jan-17,"2,278.87","2,274.02","2,279.09","2,267.21",0,-0.09,-0.00089
30-Jan-17,"2,280.90","2,286.01","2,286.01","2,268.04",0,-0.6,-0.006009526
27-Jan-17,"2,294.69","2,299.02","2,299.02","2,291.62",0,-0.09,-0.000866468
26-Jan-17,"2,296.68","2,298.63","2,300.99","2,294.08",0,-0.07,-0.000735304
25-Jan-17,"2,298.37","2,288.88","2,299.55","2,288.88",0,0.8,0.008026069
24-Jan-17,"2,280.07","2,267.88","2,284.63","2,266.68",0,0.66,0.006564542
23-Jan-17,"2,265.20","2,267.78","2,271.78","2,257.02",0,-0.27,-0.002690078
20-Jan-17,"2,271.31","2,269.96","2,276.96","2,265.01",0,0.34,0.003366185
19-Jan-17,"2,263.69","2,271.90","2,274.33","2,258.41",0,-0.36,-0.00360933
18-Jan-17,"2,271.89","2,269.14","2,272.01","2,263.35",0,0.18,0.001763754
17-Jan-17,"2,267.89","2,269.14","2,272.08","2,262.81",0,-0.3,-0.002967503
13-Jan-17,"2,274.64","2,272.74","2,278.68","2,271.51",0,0.18,0.001849862
12-Jan-17,"2,270.44","2,271.14","2,271.78","2,254.25",0,-0.21,-0.002144753
11-Jan-17,"2,275.32","2,268.60","2,275.32","2,260.83",0,0.28,0.002829565
10-Jan-17,"2,268.90","2,269.72","2,279.27","2,265.27",0,0,0
9-Jan-17,"2,268.90","2,273.59","2,275.49","2,268.90",0,-0.35,-0.00354856
6-Jan-17,"2,276.98","2,271.14","2,282.10","2,264.06",0,0.35,0.003516968
5-Jan-17,"2,269.00","2,268.18","2,271.50","2,260.45",0,-0.08,-0.00077067
4-Jan-17,"2,270.75","2,261.60","2,272.82","2,261.60",0,0.57,0.005722309
3-Jan-17,"2,257.83","2,251.57","2,263.88","2,245.13",0,0.85,0.008486576
30-Dec-16,"2,238.83","2,251.61","2,253.58","2,233.62",0,-0.46,-0.004637081
29-Dec-16,"2,249.26","2,249.50","2,254.51","2,244.56",0,-0.03,-0.000293344
28-Dec-16,"2,249.92","2,270.23","2,271.31","2,249.11",0,-0.84,-0.008356546
27-Dec-16,"2,268.88","2,266.23","2,273.82","2,266.15",0,0.22,0.002248442
23-Dec-16,"2,263.79","2,260.25","2,263.79","2,258.84",0,0.13,0.001251681
22-Dec-16,"2,260.96","2,262.93","2,263.18","2,256.08",0,-0.19,-0.001862987
21-Dec-16,"2,265.18","2,270.54","2,271.23","2,265.15",0,-0.25,-0.002457327
20-Dec-16,"2,270.76","2,266.50","2,272.56","2,266.14",0,0.36,0.003637521
19-Dec-16,"2,262.53","2,259.24","2,267.47","2,258.21",0,0.2,0.001975138
16-Dec-16,"2,258.07","2,266.81","2,268.05","2,254.24",0,-0.18,-0.00175064
15-Dec-16,"2,262.03","2,253.77","2,272.12","2,253.77",0,0.39,0.003883228
14-Dec-16,"2,253.28","2,268.35","2,276.20","2,248.44",0,-0.81,-0.008117198
13-Dec-16,"2,271.72","2,263.32","2,277.53","2,263.32",0,0.65,0.00653977
12-Dec-16,"2,256.96","2,258.83","2,264.03","2,252.37",0,-0.11,-0.001137405
9-Dec-16,"2,259.53","2,249.73","2,259.80","2,249.23",0,0.59,0.005938946
8-Dec-16,"2,246.19","2,241.13","2,251.69","2,237.57",0,0.22,0.002159413
7-Dec-16,"2,241.35","2,210.72","2,241.63","2,208.93",0,1.32,0.013163188
6-Dec-16,"2,212.23","2,207.26","2,212.78","2,202.21",0,0.34,0.003410879
5-Dec-16,"2,204.71","2,200.65","2,209.42","2,199.97",0,0.58,0.005821301
2-Dec-16,"2,191.95","2,191.12","2,197.95","2,188.37",0,0.04,0.000397064
1-Dec-16,"2,191.08","2,200.17","2,202.60","2,187.44",0,-0.35,-0.003515538
30-Nov-16,"2,198.81","2,204.97","2,214.10","2,198.81",0,-0.27,-0.00265347
29-Nov-16,"2,204.66","2,200.76","2,210.46","2,198.15",0,0.13,0.00133532
28-Nov-16,"2,201.72","2,210.21","2,211.14","2,200.36",0,-0.53,-0.005254479
25-Nov-16,"2,213.35","2,206.27","2,213.35","2,206.27",0,0.39,0.003914329
23-Nov-16,"2,204.72","2,198.55","2,204.72","2,194.51",0,0.08,0.000808011
22-Nov-16,"2,202.94","2,201.56","2,204.80","2,194.51",0,0.22,0.002165428
21-Nov-16,"2,198.18","2,186.43","2,198.70","2,186.43",0,0.75,0.007461387
18-Nov-16,"2,181.90","2,186.85","2,189.89","2,180.38",0,-0.24,-0.0023867
17-Nov-16,"2,187.12","2,178.61","2,188.06","2,176.65",0,0.47,0.004676289
16-Nov-16,"2,176.94","2,177.53","2,179.22","2,172.20",0,-0.16,-0.001582286
15-Nov-16,"2,180.39","2,168.29","2,180.84","2,166.38",0,0.75,0.007480824
14-Nov-16,"2,164.20","2,165.64","2,171.36","2,156.08",0,-0.01,-0.000115503
11-Nov-16,"2,164.45","2,162.71","2,165.92","2,152.49",0,-0.14,-0.001397937
10-Nov-16,"2,167.48","2,167.49","2,182.30","2,151.17",0,0.2,0.00195076
9-Nov-16,"2,163.26","2,131.56","2,170.10","2,125.35",0,1.11,0.011077044
8-Nov-16,"2,139.56","2,129.92","2,146.87","2,123.56",0,0.38,0.003771956
7-Nov-16,"2,131.52","2,100.59","2,132.00","2,100.59",0,2.22,0.022223501
4-Nov-16,"2,085.18","2,083.79","2,099.07","2,083.79",0,-0.17,-0.00166614
3-Nov-16,"2,088.66","2,098.80","2,102.56","2,085.23",0,-0.44,-0.004423387
2-Nov-16,"2,097.94","2,109.43","2,111.76","2,094.00",0,-0.65,-0.006525486
1-Nov-16,"2,111.72","2,128.68","2,131.45","2,097.85",0,-0.68,-0.006786915
31-Oct-16,"2,126.15","2,129.78","2,133.25","2,125.53",0,-0.01,-0.000122272
28-Oct-16,"2,126.41","2,132.23","2,140.72","2,119.36",0,-0.31,-0.00310824
27-Oct-16,"2,133.04","2,144.06","2,147.13","2,132.52",0,-0.3,-0.002986777
26-Oct-16,"2,139.43","2,136.97","2,145.73","2,131.59",0,-0.17,-0.001740421
25-Oct-16,"2,143.16","2,149.72","2,151.44","2,141.93",0,-0.38,-0.003797651
24-Oct-16,"2,151.33","2,148.50","2,154.79","2,146.91",0,0.47,0.004749762
21-Oct-16,"2,141.16","2,139.43","2,142.63","2,130.09",0,-0.01,-8.40595E-05
20-Oct-16,"2,141.34","2,142.51","2,147.18","2,133.44",0,-0.14,-0.001375747
19-Oct-16,"2,144.29","2,140.81","2,148.44","2,138.15",0,0.22,0.002191999
18-Oct-16,"2,139.60","2,138.31","2,144.38","2,135.49",0,0.62,0.006160357
17-Oct-16,"2,126.50","2,132.95","2,135.61","2,124.43",0,-0.3,-0.003038003
14-Oct-16,"2,132.98","2,139.68","2,149.19","2,132.98",0,0.02,0.000201637
13-Oct-16,"2,132.55","2,130.26","2,138.19","2,114.72",0,-0.31,-0.003099318
12-Oct-16,"2,139.18","2,137.67","2,145.36","2,132.77",0,0.11,0.001146612
11-Oct-16,"2,136.73","2,161.35","2,161.56","2,128.84",0,-1.24,-0.012446503
10-Oct-16,"2,163.66","2,160.39","2,169.60","2,160.39",0,0.46,0.004605941
7-Oct-16,"2,153.74","2,164.19","2,165.86","2,144.85",0,-0.33,-0.00325347
6-Oct-16,"2,160.77","2,158.22","2,162.93","2,150.28",0,0.05,0.000481542
5-Oct-16,"2,159.73","2,155.15","2,163.95","2,155.15",0,0.43,0.004296695
4-Oct-16,"2,150.49","2,163.37","2,165.46","2,144.01",0,-0.5,-0.00495558
3-Oct-16,"2,161.20","2,164.33","2,164.41","2,154.77",0,-0.33,-0.003260664
30-Sep-16,"2,168.27","2,156.51","2,175.30","2,156.51",0,0.8,0.007967905
29-Sep-16,"2,151.13","2,168.90","2,172.67","2,145.20",0,-0.93,-0.009321304
28-Sep-16,"2,171.37","2,161.85","2,172.40","2,151.79",0,0.53,0.005296468
27-Sep-16,"2,159.93","2,146.04","2,161.13","2,141.55",0,0.64,0.006444248
26-Sep-16,"2,146.10","2,158.54","2,158.54","2,145.04",0,-0.86,-0.008587835
23-Sep-16,"2,164.69","2,173.29","2,173.75","2,163.97",0,-0.57,-0.005736779
22-Sep-16,"2,177.18","2,170.94","2,179.99","2,170.94",0,0.65,0.006499871
21-Sep-16,"2,163.12","2,144.58","2,165.11","2,139.57",0,1.09,0.010917112
20-Sep-16,"2,139.76","2,145.94","2,150.80","2,139.17",0,0.03,0.000299188
19-Sep-16,"2,139.12","2,143.99","2,153.61","2,135.91",0,0,-1.86989E-05
16-Sep-16,"2,139.16","2,146.48","2,146.48","2,131.20",0,-0.38,-0.003772249
15-Sep-16,"2,147.26","2,125.36","2,151.31","2,122.36",0,1.01,0.010109278
14-Sep-16,"2,125.77","2,127.86","2,141.33","2,119.90",0,-0.06,-0.000587677
13-Sep-16,"2,127.02","2,150.47","2,150.47","2,120.27",0,-1.48,-0.014830665
12-Sep-16,"2,159.04","2,120.86","2,163.30","2,119.12",0,1.47,0.014677062
9-Sep-16,"2,127.81","2,169.08","2,169.08","2,127.81",0,-2.45,-0.024522074
8-Sep-16,"2,181.30","2,182.76","2,184.94","2,177.49",0,-0.22,-0.002223076
7-Sep-16,"2,186.16","2,185.17","2,187.87","2,179.07",0,-0.01,-0.000146354
6-Sep-16,"2,186.48","2,181.61","2,186.57","2,175.10",0,0.3,0.002981679
2-Sep-16,"2,179.98","2,177.49","2,184.87","2,173.59",0,0.42,0.0042011
1-Sep-16,"2,170.86","2,171.33","2,173.56","2,157.09",0,0,-4.14565E-05
